"item_id","order_id","order_date","month_key","store_id","category","product_id","product_name","is_active","menu_price","price_band","quantity","line_revenue","distinct_products","alone_flag"
2699,889,"2025-10-12","2025-10","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
2695,888,"2025-12-10","2025-12","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
2667,878,"2025-08-18","2025-08","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,2,0
2597,857,"2025-02-05","2025-02","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
2582,851,"2025-06-20","2025-06","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,1,1
2574,849,"2025-07-08","2025-07","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
2534,836,"2025-04-11","2025-04","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
2439,805,"2026-01-24","2026-01","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
2437,805,"2026-01-24","2026-01","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
2393,789,"2025-10-12","2025-10","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
2372,783,"2025-03-23","2025-03","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
2358,778,"2025-11-23","2025-11","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
2341,772,"2025-10-01","2025-10","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
2329,767,"2025-11-14","2025-11","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
2307,761,"2025-08-02","2025-08","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
2287,755,"2025-04-11","2025-04","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,2,0
2206,726,"2025-08-20","2025-08","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
2198,724,"2025-01-22","2025-01","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
2183,719,"2025-02-28","2025-02","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,1,1
2173,714,"2025-06-13","2025-06","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
2104,692,"2025-08-14","2025-08","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
2075,680,"2025-11-26","2025-11","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
2058,675,"2025-11-14","2025-11","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,5,0
2050,672,"2025-10-28","2025-10","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,2,0
2049,672,"2025-10-28","2025-10","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
1993,654,"2025-03-17","2025-03","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
1939,637,"2025-07-18","2025-07","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,5,0
1920,632,"2025-03-04","2025-03","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
1918,632,"2025-03-04","2025-03","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
1875,615,"2025-12-15","2025-12","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
1848,608,"2025-12-04","2025-12","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
1833,601,"2025-07-11","2025-07","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
1803,593,"2025-05-29","2025-05","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
1789,589,"2025-04-09","2025-04","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
1773,582,"2026-01-11","2026-01","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
1766,580,"2025-10-12","2025-10","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
1755,577,"2025-06-13","2025-06","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
1752,576,"2026-01-21","2026-01","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
1708,564,"2025-02-06","2025-02","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
1674,551,"2025-10-26","2025-10","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,2,0
1642,542,"2025-03-08","2025-03","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
1571,520,"2025-08-31","2025-08","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
1542,512,"2025-02-28","2025-02","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
1537,509,"2025-12-26","2025-12","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,1,1
1511,500,"2025-05-09","2025-05","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,3,0
1491,490,"2025-07-25","2025-07","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
1471,485,"2026-01-08","2026-01","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
1460,482,"2025-12-03","2025-12","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,5,0
1419,468,"2025-11-29","2025-11","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
1410,466,"2025-05-30","2025-05","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
1280,414,"2026-01-21","2026-01","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
1270,410,"2025-08-03","2025-08","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
1236,399,"2025-12-15","2025-12","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
1224,395,"2025-08-30","2025-08","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
1200,388,"2025-06-22","2025-06","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
1194,386,"2025-03-14","2025-03","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
1189,384,"2025-12-18","2025-12","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,2,0
1181,382,"2025-03-08","2025-03","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,5,0
1166,378,"2025-02-15","2025-02","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,2,0
1161,377,"2025-12-28","2025-12","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
1159,376,"2025-03-10","2025-03","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,1,1
1059,340,"2025-05-10","2025-05","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,1,1
1058,340,"2025-05-10","2025-05","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,1,1
1050,337,"2025-02-23","2025-02","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
1038,333,"2025-05-30","2025-05","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
1034,332,"2025-08-28","2025-08","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
986,318,"2025-03-27","2025-03","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
960,308,"2025-01-10","2025-01","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
912,294,"2025-05-23","2025-05","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,2,0
880,284,"2025-11-09","2025-11","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,3,0
855,276,"2026-01-03","2026-01","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
828,268,"2025-03-16","2025-03","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
737,238,"2025-01-26","2025-01","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,1,1
725,234,"2025-12-22","2025-12","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
714,232,"2025-12-29","2025-12","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,5,0
709,231,"2025-04-06","2025-04","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
658,213,"2025-12-25","2025-12","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
637,207,"2025-06-07","2025-06","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
634,206,"2025-09-15","2025-09","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
615,201,"2025-07-14","2025-07","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
582,190,"2025-03-21","2025-03","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,4,0
566,186,"2025-11-13","2025-11","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
531,176,"2025-09-09","2025-09","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,5,0
527,174,"2025-06-06","2025-06","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
517,170,"2025-07-18","2025-07","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
495,166,"2025-01-11","2025-01","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
331,110,"2025-06-13","2025-06","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,4,0
328,109,"2025-09-04","2025-09","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
317,105,"2025-07-11","2025-07","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,5,0
299,101,"2025-05-21","2025-05","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",3,23.85,3,0
285,97,"2025-03-03","2025-03","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
269,92,"2025-05-11","2025-05","BRW002","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,2,0
70,24,"2025-04-29","2025-04","BRW001","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",2,15.90,5,0
17,6,"2025-11-21","2025-11","BRW003","Food","PRD018","Buttermilk Pancakes",1,7.95,"Mid",1,7.95,4,0
3571,1174,"2025-03-01","2025-03","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
3473,1144,"2025-05-11","2025-05","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
3457,1139,"2025-10-08","2025-10","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,3,0
3456,1139,"2025-10-08","2025-10","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,3,0
3389,1119,"2025-03-29","2025-03","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3367,1113,"2025-05-28","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
3327,1099,"2025-08-06","2025-08","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3279,1086,"2026-01-22","2026-01","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3253,1078,"2025-08-18","2025-08","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3191,1060,"2025-10-16","2025-10","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
3156,1051,"2025-11-14","2025-11","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
3117,1038,"2025-12-10","2025-12","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3113,1035,"2025-09-15","2025-09","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,2,0
3076,1020,"2025-09-27","2025-09","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3030,1007,"2025-07-22","2025-07","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
3026,1004,"2025-03-16","2025-03","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
2993,991,"2025-08-22","2025-08","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,2,0
2983,988,"2025-07-03","2025-07","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2905,960,"2025-04-14","2025-04","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,2,0
2830,939,"2025-07-22","2025-07","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2822,935,"2025-06-12","2025-06","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
2776,917,"2025-09-18","2025-09","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
2763,914,"2025-03-14","2025-03","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2708,894,"2025-07-10","2025-07","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,3,0
2698,889,"2025-10-12","2025-10","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,3,0
2696,888,"2025-12-10","2025-12","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2592,855,"2025-11-11","2025-11","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
2589,853,"2025-03-09","2025-03","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
2584,852,"2025-03-12","2025-03","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,2,0
2564,846,"2025-07-11","2025-07","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,1,1
2548,840,"2025-05-22","2025-05","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,2,0
2533,836,"2025-04-11","2025-04","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2472,817,"2025-08-21","2025-08","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
2441,806,"2025-05-16","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
2391,788,"2025-03-24","2025-03","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
2359,779,"2025-07-30","2025-07","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
2326,767,"2025-11-14","2025-11","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
2274,752,"2025-10-30","2025-10","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
2267,749,"2025-04-07","2025-04","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,2,0
2253,745,"2025-09-22","2025-09","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
2241,739,"2025-07-27","2025-07","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2197,723,"2025-07-15","2025-07","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
2170,713,"2026-01-22","2026-01","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
2166,712,"2025-02-04","2025-02","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,1,1
2150,706,"2025-02-15","2025-02","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
2114,695,"2025-03-31","2025-03","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
2085,684,"2025-12-15","2025-12","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
2065,677,"2025-10-16","2025-10","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
2064,677,"2025-10-16","2025-10","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
2039,670,"2025-12-29","2025-12","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
2015,662,"2025-05-22","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
1995,654,"2025-03-17","2025-03","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
1987,652,"2025-11-17","2025-11","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
1969,645,"2025-05-21","2025-05","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
1941,638,"2025-10-18","2025-10","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
1928,634,"2025-06-22","2025-06","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
1863,612,"2025-05-26","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
1820,596,"2025-04-17","2025-04","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
1763,579,"2025-12-12","2025-12","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
1761,579,"2025-12-12","2025-12","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
1756,577,"2025-06-13","2025-06","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
1747,574,"2025-08-26","2025-08","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
1698,562,"2025-08-06","2025-08","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
1691,559,"2025-03-31","2025-03","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,1,1
1687,556,"2025-02-28","2025-02","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
1672,550,"2025-05-05","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
1583,524,"2025-03-01","2025-03","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
1561,517,"2025-09-01","2025-09","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
1550,514,"2025-03-19","2025-03","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
1544,513,"2025-09-15","2025-09","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
1536,508,"2025-05-06","2025-05","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,1,1
1496,492,"2025-07-31","2025-07","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
1378,455,"2025-08-29","2025-08","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,3,0
1338,437,"2025-12-02","2025-12","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
1297,422,"2025-09-21","2025-09","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
1289,419,"2025-10-12","2025-10","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,2,0
1241,400,"2025-05-21","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
1237,399,"2025-12-15","2025-12","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
1197,387,"2025-07-05","2025-07","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,1,1
1185,383,"2025-06-24","2025-06","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
1165,378,"2025-02-15","2025-02","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,2,0
1138,369,"2025-05-15","2025-05","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
1021,327,"2025-05-19","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
1011,325,"2025-02-06","2025-02","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
1007,324,"2025-02-15","2025-02","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
1004,323,"2025-09-21","2025-09","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
999,322,"2025-11-10","2025-11","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
987,318,"2025-03-27","2025-03","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
902,291,"2025-07-28","2025-07","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
878,283,"2025-11-09","2025-11","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
817,265,"2026-01-18","2026-01","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
807,263,"2025-05-12","2025-05","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
784,254,"2025-05-01","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
770,250,"2025-10-14","2025-10","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,5,0
745,241,"2025-08-15","2025-08","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,1,1
719,233,"2025-04-05","2025-04","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
710,231,"2025-04-06","2025-04","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
708,230,"2025-03-28","2025-03","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
688,223,"2025-09-17","2025-09","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
680,221,"2025-11-16","2025-11","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
669,217,"2025-11-24","2025-11","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
626,204,"2025-02-02","2025-02","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
592,193,"2025-09-08","2025-09","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,2,0
574,187,"2025-05-05","2025-05","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
542,179,"2025-12-15","2025-12","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,3,0
534,177,"2025-05-24","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
529,176,"2025-09-09","2025-09","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
430,144,"2025-08-04","2025-08","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
422,140,"2025-04-28","2025-04","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
308,103,"2025-11-13","2025-11","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,4,0
242,80,"2025-05-02","2025-05","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,3,0
220,74,"2025-09-15","2025-09","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,4,0
211,71,"2025-04-11","2025-04","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,1,1
202,67,"2025-01-25","2025-01","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
179,61,"2025-12-23","2025-12","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
164,55,"2025-02-08","2025-02","BRW001","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,2,0
138,46,"2025-12-05","2025-12","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",3,26.85,5,0
95,32,"2025-01-17","2025-01","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,3,0
51,18,"2026-01-17","2026-01","BRW002","Food","PRD019","Caesar Salad",1,8.95,"Expensive",1,8.95,4,0
13,4,"2026-01-11","2026-01","BRW003","Food","PRD019","Caesar Salad",1,8.95,"Expensive",2,17.90,5,0
3647,1200,"2025-08-17","2025-08","BRW002","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",1,5.50,1,1
3640,1198,"2025-09-30","2025-09","BRW001","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",2,11.00,5,0
3601,1184,"2025-08-02","2025-08","BRW002","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",2,11.00,4,0
3590,1180,"2025-11-28","2025-11","BRW002","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",3,16.50,3,0
3586,1179,"2025-02-10","2025-02","BRW003","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",1,5.50,4,0
3585,1179,"2025-02-10","2025-02","BRW003","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",1,5.50,4,0
3549,1167,"2025-06-14","2025-06","BRW003","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",3,16.50,3,0
3545,1165,"2025-02-24","2025-02","BRW003","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",3,16.50,4,0
3474,1145,"2025-01-22","2025-01","BRW003","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",3,16.50,2,0
3415,1127,"2026-01-12","2026-01","BRW002","Food","PRD020","Yogurt Parfait",1,5.50,"Mid",1,5.50,3,0
